phiC,phiCsurf,phiS,phiSsurf,molar,molal,osm,gamma_per_vol,gamma,gammaC_per_vol,gammaC,ddA_nu,ddA_chi,ddA_eps,ddA,ddE_chi,ddE_eps,ddE,TddS_nu,TddS_chi,TddS_eps,TddS,ddA_nu_kJ,ddA_chi_kJ,ddA_eps_kJ,ddA_kJ,ddE_chi_kJ,ddE_eps_kJ,ddE_kJ,TddS_nu_kJ,TddS_chi_kJ,TddS_eps_kJ,TddS_kJ
0.0801,0.15005451473420361,0.9198999999999999,0.8499454852657964,1.7950786607503029,1.9513845643551504,1.9003775590294993,0.873339759478197,29.69969808726888,-0.030675991069501085,-1.0431995834430845,-0.7210237878306386,0.03877539404485821,1.8852214149090467,1.2029730211232663,-0.041105246047553674,0.7540885659636186,0.7129833199160649,0.7210237878306386,-0.07988064009241189,-1.1311328489454282,-0.48998970120720153,-1.7863883480631308,0.09606883057450746,4.670771791379036,2.980452273890413,-0.10184120666052966,1.8683087165516143,1.7664675098910847,1.7863883480631308,-0.19791003723503714,-2.802463074827422,-1.2139847639993282
0.0811,0.15167453023235178,0.9189,0.8483254697676482,1.8174891309219672,1.9778965403438529,1.9255717167718414,0.8702161557626602,29.59347357809144,-0.030981555429017302,-1.053590922123558,-0.7280135269894823,0.039465782250723044,1.9055746039817199,1.2170268592429605,-0.041837116806560624,0.7622298415926878,0.7203927247861271,0.7280135269894823,-0.08130289905728366,-1.143344762389032,-0.49663413445683346,-1.8037059300903857,0.0977793170624884,4.721198282736197,3.0152716697082997,-0.10365446916066402,1.8884793130944788,1.7848248439338148,1.8037059300903857,-0.20143378622315242,-2.8327189696417188,-1.2304468257744854
0.0821,0.153289379022246,0.9178999999999999,0.846710620977754,1.8398996010936313,2.004466282921485,1.95080578037651,0.8671057128166377,29.487696627698462,-0.03128551497125191,-1.0639276857223048,-0.7349596459557916,0.04015643338067805,1.9258628807186182,1.2310596681435046,-0.042569266287671666,0.7703451522874473,0.7277758859997756,0.7349596459557916,-0.08272569966834972,-1.155517728431171,-0.5032837821437293,-1.8209154399499823,0.09949045496383328,4.771463949107788,3.0500389641216388,-0.10546842221487927,1.9085855796431153,1.803117157428236,1.8209154399499823,-0.20495887717871256,-2.8628783694646724,-1.2469218066934027
0.08310000000000001,0.1548990950166645,0.9169,0.8451009049833356,1.8623100712652956,2.0310939810942252,1.976079893280956,0.8640083636181045,29.38236495686941,-0.03158787936527644,-1.0742102030558038,-0.7418623637168745,0.040847234993096775,1.946086671185535,1.245071542461757,-0.04330157529311093,0.7784346684742138,0.7351330931811029,0.7418623637168745,-0.08414881028620771,-1.167652002711321,-0.5099384492806542,-1.8380174201987443,0.10120196569631676,4.821569846102488,3.08475439160006,-0.10728277050210344,1.928627938440995,1.8213451679388917,1.8380174201987443,-0.2084847361984202,-2.892941907661493,-1.263409223661169
0.08410000000000001,0.15650371188363932,0.9158999999999999,0.8434962881163607,1.8847205414369597,2.0577798246936996,2.001394199392252,0.8609240414225838,29.277476295822353,-0.03188865821459681,-1.084438800710843,-0.7487218987813834,0.041538076934290374,1.9662463983733742,1.259062576526281,-0.04403392705051371,0.7864985593493496,0.742464632298836,0.7487218987813834,-0.08557200398480408,-1.1797478390240246,-0.5165979442274453,-1.8550124122075897,0.10291357634624368,4.8715170217107175,3.1194181858493715,-0.10909722471039536,1.9486068086842867,1.8395095839738913,1.8550124122075897,-0.21201080105663905,-2.922910213026431,-1.2799086018754804
0.08510000000000001,0.1581032630480134,0.9149,0.8418967369519866,1.907131011608624,2.0845240043814885,2.0267488430890364,0.8578526797651399,29.173028384281714,-0.032187861057481545,-1.094613803055679,-0.755538469161787,0.042228851301189446,1.986342482217717,1.2730328643571194,-0.04476620717336396,0.7945369928870869,0.7497707857137229,0.755538469161787,-0.08699505847455341,-1.19180548933063,-0.5232620786433964,-1.871900956118107,0.10462501957599053,4.921306516353113,3.154030579810996,-0.11091150143892568,1.9685226065412456,1.8576111051023199,1.871900956118107,-0.21553652101491622,-2.952783909811867,-1.2964194747086761
0.08610000000000001,0.15969778169300064,0.9138999999999999,0.8403022183069994,1.9295414817802883,2.111326711653669,2.052143969223686,0.8547942124622604,29.069018971542306,-0.032485497367293566,-1.1047355322513213,-0.7623122923574872,0.042919452404588956,2.006375339618418,1.2869824996655197,-0.04549830362203235,0.8025501358473672,0.7570518322253349,0.7623122923574872,-0.0884177560266213,-1.2038252037710508,-0.5299306674401849,-1.8886835908007245,0.10633603353294227,4.970939362929084,3.1885918056613014,-0.11272532310144594,1.9883757451716333,1.8756504220701873,1.8886835908007245,-0.2190613566343882,-2.9825636177574504,-1.3129413835911141
0.08710000000000001,0.1612873007617485,0.9129,0.8387126992382515,1.9519519519519524,2.138188138845385,2.077579723124281,0.8517485736136449,28.965445816530124,-0.032781576552825084,-1.1148043082629215,-0.7690435853384172,0.04360977673295694,2.0263453844592396,1.3009115758537795,-0.046230106665409346,0.8105381537836959,0.7643080471182865,0.7690435853384172,-0.0898398833983663,-1.2158072306755439,-0.5366035287354929,-1.9053608538140732,0.1080463617598256,5.020416586865447,3.2231020948111992,-0.11453841783123157,2.008166634746179,1.8936282169149472,1.9053608538140732,-0.22258477959105716,-3.012249952119268,-1.329473877896252
0.0881,0.16287185295890122,0.9119,0.8371281470410987,1.9743624221236162,2.165108479135449,2.1030562505967922,0.8487156976038734,28.86230668785911,-0.03307610795863506,-1.1248204488712472,-0.7757325645292459,0.04429972291678777,2.0462530276274897,1.3148201860150315,-0.04696150884311853,0.818501211050996,0.7715397022078775,0.7757325645292459,-0.0912612317599063,-1.2277518165764936,-0.543280483807154,-1.9219332813658527,0.10975575310639171,5.069739206165095,3.257561677905634,-0.11635051938746287,2.0278956824660384,1.9115451630785756,1.9219332813658527,-0.22610627249385457,-3.0418435236990566,-1.3460165148270584
0.0891,0.1644514707521657,0.9109,0.8355485292478343,1.9967728922952805,2.1920879265509714,2.128573697927105,0.8456955191039927,28.759599363885094,-0.033369100865390126,-1.1347842696842787,-0.7823794457940578,0.04498919169350568,2.0660986770336973,1.3287084229331452,-0.04769240492830898,0.8264394708134791,0.7787470658851702,0.7823794457940578,-0.09268159662181466,-1.2396592062202183,-0.5499613570479751,-1.9384014082748757,0.11146396164246225,5.118908231455732,3.2919707848233184,-0.11816136706304033,2.0475632925822933,1.929401925519253,1.9384014082748757,-0.22962532870550256,-3.071344938873439,-1.3625688593040657
0.0901,0.1660261863738772,0.9099,0.8339738136261228,2.019183362466945,2.219126675972024,2.154132211883161,0.8426879730729989,28.657321632756204,-0.03366056449020756,-1.1446960841488703,-0.7889844444215878,0.04567808587290075,2.08588273763128,1.3425763790825929,-0.04842269189101527,0.8343530950525121,0.7859304031614969,0.7889844444215878,-0.09410077776391602,-1.2515296425787676,-0.5566459759210959,-1.954765767934482,0.11317074657229446,5.167924666038605,3.3263296446764175,-0.1199707055938065,2.0671698664154423,1.947199160821636,1.954765767934482,-0.23314145216610097,-3.1007547996231626,-1.3791304838547815
0.0911,0.16759603182256547,0.9089,0.8324039681774346,2.041593832638609,2.2462249231363285,2.1797319397170702,0.8396929947592255,28.555471292460084,-0.03395050798700079,-1.1545562035625003,-0.7955477751109432,0.04636631030309359,2.1056056114362223,1.3564241466283726,-0.049152268862077506,0.842242244574489,0.7930899757124116,0.7955477751109432,-0.09551857916517109,-1.2633633668617332,-0.5633341709159612,-1.9710268922771697,0.1148758721502562,5.216789505937264,3.360638485810351,-0.12177828506915508,2.086715802374906,1.9649375173057508,1.9710268922771697,-0.2366541572194113,-3.130073703562358,-1.3957009685045998
0.0921,0.1691610388645213,0.9079,0.8308389611354787,2.064004302810273,2.2733828646439838,2.2053730291672453,0.8367105197016427,28.45404615086806,-0.03423894044682739,-1.1643649370851061,-0.8020696519578228,0.047053771837025124,2.1252676975467586,1.3702518174259608,-0.04988103709761863,0.8501070790187035,0.8002260419210849,0.8020696519578228,-0.09693480893464376,-1.275160618528055,-0.5700257755048761,-1.9871853117404468,0.116579107597802,5.265503739946317,3.394897535803673,-0.12358386084402119,2.1062014959785276,1.9826176351345064,1.9871853117404468,-0.2401629684418232,-3.15930224396779,-1.4122799006691662
0.0931,0.17072123903536235,0.9069,0.8292787609646377,2.0864147729819376,2.3006006979622198,2.2310556284605454,0.8337404837310669,28.353044025776292,-0.03452587089823893,-1.174122591750981,-0.8085502884412135,0.04774037929945756,2.144869392163041,1.3840594830212851,-0.050608899944060357,0.8579477568652165,0.8073388569211561,0.8085502884412135,-0.09834927924351791,-1.2869216352978246,-0.576720626100129,-2.003241555233874,0.11828022702171566,5.31406834968017,3.4291070214680115,-0.1253871934522055,2.1256273398720684,2.0002401464198627,2.003241555233874,-0.24366742047392115,-3.1884410098081015,-1.4288668750481486
0.0941,0.17227666364159852,0.9059,0.8277233363584015,2.1088252431536016,2.327878621430181,2.2567798863144293,0.8307828229712914,28.252462744944214,-0.034811308307633126,-1.1838294724807499,-0.8149898974105756,0.048426043454486464,2.16441108860681,1.3978472346507211,-0.051335762803682836,0.8657644354427242,0.8144286726390414,0.8149898974105756,-0.0997618062581693,-1.2986466531640861,-0.5834185620116799,-2.0191961501073146,0.11997900933361895,5.362484309621752,3.463267168848056,-0.1271880485210461,2.144993723848701,2.0178056753276548,2.0191961501073146,-0.24716705785466503,-3.2174905857730507,-1.445461493520401
0.0951,0.17382734376219428,0.9049,0.8261726562378058,2.1312357133252657,2.355216834263748,2.2825459519391234,0.8278374738401082,28.15230014612929,-0.035095261579606754,-1.1934858820933703,-0.8213886910734345,0.04911067697354625,2.1838931773410217,1.4116151632411333,-0.05206153310071235,0.8735572709364088,0.8214957378356964,0.8213886910734345,-0.1011722100742586,-1.310335906404613,-0.590119425405437,-2.0350496221201912,0.12167523817070294,5.4107525871711495,3.497378203221661,-0.12898619668739808,2.16430103486846,2.035314838181062,2.0350496221201912,-0.250661434858101,-3.2464515523026893,-1.4620633650405992
0.0961,0.1753733102501325,0.9039,0.8246266897498675,2.1536461834969303,2.3826155365603827,2.308353975039806,0.8249043730502861,28.052554077120252,-0.03537773955731184,-1.2030921213182464,-0.8277468809834987,0.049794194403920404,2.2033160459894954,1.425363359409917,-0.052786120247932576,0.8813264183957983,0.8285402981478657,0.8277468809834987,-0.10258031465185298,-1.321989627593697,-0.5968230612620514,-2.0508024954120487,0.1233687018177099,5.458874142694286,3.5314403490999475,-0.13078141351491082,2.183549657077715,2.052768243562804,2.0508024954120487,-0.2541501153326207,-3.2753244856165713,-1.4786721055371432
0.0971,0.17691459373397406,0.9029,0.823085406266026,2.1760566536685944,2.4100749293040136,2.3342041058187895,0.8219834576104434,27.953222395766826,-0.03565875102281204,-1.2126484888073474,-0.8340646780291385,0.050476512137726734,2.2226800793565062,1.4390919134650946,-0.053509435613813515,0.8890720317426025,0.835562596128789,0.8340646780291385,-0.10398594775154024,-1.3336080476139038,-0.6035293173363055,-2.066455292474009,0.1250591931300919,5.506849929571458,3.5654538302275407,-0.13257347941258718,2.202739971828583,2.070166492415996,2.066455292474009,-0.2576326725426791,-3.3041099577428747,-1.4952873378115448
0.0981,0.1784512246194152,0.9019,0.8215487753805848,2.1984671238402584,2.43759521436995,2.360096494977732,0.819074664825843,27.85430297000671,-0.03593830469744063,-1.222155281147383,-0.8403422924223285,0.05115754838139008,2.2419856594463536,1.4528009154054153,-0.05423139249014307,0.8967942637785413,0.8425628712883982,0.8403422924223285,-0.10538894087153315,-1.3451913956678123,-0.610238044117017,-2.082008534121373,0.1267465094583774,5.554680894245821,3.5994188695828253,-0.13436217955458876,2.221872357698328,2.0875101781437393,2.082008534121373,-0.26110868901296613,-3.3328085365474927,-1.5119086914390858
0.09910000000000001,0.1799832330908438,0.9009,0.8200167669091563,2.220877594011923,2.4651765945298285,2.3860312937198516,0.8161779322991302,27.755793677890722,-0.036216409242160186,-1.231612792872033,-0.8465799336880214,0.051837223125583844,2.2612331654829103,1.4664904549204727,-0.05495190606016842,0.9044932661931643,0.8495413601329959,0.8465799336880214,-0.10678912918575226,-1.356739899289746,-0.6169490947874767,-2.097462739467298,0.12843045257369903,5.602367976271825,3.6333356893782263,-0.1361473038013036,2.240947190508731,2.1047998867074273,2.097462739467298,-0.26457775637500264,-3.3614207857630944,-1.528535802670799
0.10010000000000001,0.1815106491128913,0.8999,0.8184893508871087,2.243288064183587,2.492819273456592,2.412008653752151,0.813293197930982,27.657692407604852,-0.03649307325792296,-1.241021316474205,-0.8527778106538622,0.052515458115640276,2.2804229739291255,1.4801606213909038,-0.05567089336722377,0.9121691895716504,0.8564982962044266,0.8527778106538622,-0.10818635148286404,-1.3682537843574751,-0.623662325186477,-2.1128184258973106,0.1301108285944831,5.649912108363532,3.6672045110607048,-0.13792864662161936,2.259964843345413,2.1220361967237937,2.1128184258973106,-0.2680394752161025,-3.389947265018119,-1.5451683143369106
0.10110000000000001,0.18303350243198158,0.8989,0.8169664975680184,2.265698534355251,2.5205234557295038,2.4380287272876617,0.810420399920688,27.55999705749001,-0.036768305286032026,-1.250381142418314,-0.8589361314403785,0.05319217682241687,2.2995554585064784,1.4938115038885167,-0.05638827328384961,0.9198221834025914,0.8634339101187417,0.8589361314403785,-0.10958045010626649,-1.379733275103887,-0.6303775937697751,-2.1280761090450016,0.13178744791426902,5.6973142164428126,3.7010255553120803,-0.13970600701641384,2.2789256865771255,2.1392196795607115,2.1280761090450016,-0.2714934549306829,-3.418388529865687,-1.5618058757513684
0.10210000000000001,0.18455182257787744,0.8979,0.8154481774221225,2.2881090045269157,2.548289346839197,2.4640916670476964,0.8075594767666741,27.46270553605984,-0.03704211380850394,-1.2596925591526167,-0.8650551034514933,0.053867304413620386,2.318630990214411,1.5074431911765382,-0.05710396648139176,0.9274523960857645,0.8703484296043728,0.8650551034514933,-0.11097127089501214,-1.3911785941286468,-0.6370947615721656,-2.143236302768523,0.13346012513066227,5.7445752196874995,3.7347990420496386,-0.14147918844323473,2.2978300878749995,2.156350899431765,2.143236302768523,-0.274939313573897,-3.4467451318125,-1.5784481426178738
0.10310000000000001,0.18606563886522243,0.8969,0.8139343611347776,2.3105194746985798,2.576117153192752,2.4901976262641123,0.8047103672669488,27.365815762015924,-0.03731450724843166,-1.2689558531215521,-0.8711349333654573,0.054540767725574264,2.3376499373496973,1.5210557717098143,-0.057817895400072435,0.9350599749398789,0.8772420795398065,0.8711349333654573,-0.1123586631256467,-1.4025899624098184,-0.6438136921700077,-2.158299519128123,0.1351286789753865,5.791696030579364,3.7685251904266273,-0.14324799874214827,2.3166784122317456,2.1734304134895974,2.158299519128123,-0.27837667771753477,-3.4750176183476182,-1.5950947769370298
0.10410000000000001,0.1875749803950776,0.8959,0.8124250196049224,2.332929944870244,2.604007082118812,2.516346758681592,0.8018730105194775,27.26932566426047,-0.03758549397034773,-1.2781713087780937,-0.8771758271261078,0.05521249523542344,2.3566126655257524,1.5346493336350682,-0.058529984219526,0.942645066210301,0.8841150819907749,0.8771758271261078,-0.11374247945494945,-1.4139675993154515,-0.6505342516442931,-2.1732662683644848,0.13679293224541852,5.838677554951969,3.802204218832903,-0.14501225006273946,2.335471021980788,2.1904587719180486,2.1732662683644848,-0.281805182308158,-3.5032065329711815,-1.6117454469148547
0.1051,0.18907987605645712,0.8949,0.8109201239435428,2.355340415041908,2.6319593418727316,2.542539218559935,0.7990473459225227,27.173233181907918,-0.03785508228058911,-1.287339208596155,-0.8831779899345203,0.05588241703378142,2.375519537691923,1.5482239647911842,-0.05924015882980252,0.9502078150767693,0.8909676562469668,0.8831779899345203,-0.11512257586358393,-1.4253117226151537,-0.6572563085442173,-2.1881370588780498,0.13845271173521992,5.885520692038454,3.835836344895624,-0.1467717587922715,2.3542082768153816,2.20743651802311,2.1881370588780498,-0.28522447052749145,-3.531312415223072,-1.628399826872514
0.1061,0.19058035452785566,0.8939,0.8094196454721443,2.377750885213572,2.659974141641763,2.568775160676355,0.7962333131748885,27.077536264293226,-0.03812328042766111,-1.296459833082967,-0.8891416262409864,0.056550464797793944,2.394370914152679,1.5617797527094868,-0.05994834680281148,0.9577483656610717,0.8978000188582602,0.8891416262409864,-0.11649881160060542,-1.4366225484916075,-0.6639797338512266,-2.2029123972091336,0.14010784816999994,5.932226334519081,3.8694217854799473,-0.14852634548493523,2.3728905338076327,2.2243641883226974,2.2029123972091336,-0.28863419365493515,-3.559335800711448,-1.6450575971572499
0.1071,0.19207644427877324,0.8929,0.8079235557212268,2.400161355385236,2.6880516915502697,2.5950547403278073,0.7934308522761273,26.9822328709789,-0.03839009660260229,-1.3055334607914864,-0.8950669397373466,0.057216571764631435,2.413167152586769,1.5753167846140539,-0.06065447736422306,0.9652668610347077,0.9046123836704847,0.8950669397373466,-0.11787104912885449,-1.4479002915520613,-0.6707044009435692,-2.2175927880189374,0.14175817614004144,5.978795368568706,3.90296075668981,-0.15027583479223283,2.3915181474274827,2.24124231263525,2.2175927880189374,-0.29203401093227427,-3.5872772211412234,-1.6617184440545603
0.1081,0.193568173571235,0.8919,0.806431826428765,2.4225718255569006,2.716192202664985,2.6213781133333067,0.7906399035266886,26.887320971760097,-0.038655538939349754,-1.3145603683328182,-0.9009541333496383,0.05788067270539455,2.431908608066316,1.5888351474220723,-0.061358481365804296,0.9727634432265264,0.9114049618607221,0.9009541333496383,-0.11923915407119884,-1.4591451648397895,-0.67743018556135,-2.2321787340713297,0.1434035340360498,6.025228673904079,3.9364534738687986,-0.1520200553944385,2.410091469561632,2.258071414167193,2.2321787340713297,-0.2954235894304883,-3.615137204342447,-1.6783820597016055
0.1091,0.19505557046130442,0.8909,0.8049444295386956,2.4449822957285647,2.7443958870002962,2.6477454360362827,0.7878604075279966,26.792798546667203,-0.038919615515103805,-1.323540830388618,-0.9068034092310816,0.05854270389942495,2.4505956330758263,1.6023349277441696,-0.06206029125818865,0.9802382532303304,0.9181779619721417,0.9068034092310816,-0.12060299515761361,-1.4703573798454959,-0.6841569657720279,-2.2466707362154694,0.14504376398550609,6.071527123830942,3.9699001516009784,-0.15375883993313297,2.428610849532376,2.274852009599243,2.2466707362154694,-0.29880260391863905,-3.6429162742985657,-1.6950481420017354
0.1101,0.19653866280059298,0.8899,0.803461337199407,2.467392765900229,2.772662957523574,2.674156865306921,0.7850923051824975,26.69866358596748,-0.039182334350693473,-1.33247511972352,-0.9126149687553702,0.059202603109025476,2.4692285775311587,1.6158162118848138,-0.06275984106407398,0.9876914310124637,0.9249315899483898,0.9126149687553702,-0.12196244417309945,-1.4815371465186948,-0.6908846219364241,-2.2610692933691805,0.14667871179003447,6.117691585291028,4.003301003711882,-0.1554920249447999,2.447076634116412,2.291584609171612,2.2610692933691805,-0.3021707367348344,-3.670614951174616,-1.7117163945402698
0.1111,0.19801747823776242,0.8889,0.8019825217622376,2.4898032360718934,2.8009936281605277,2.700612558544547,0.782335537693631,26.60491409016409,-0.039443703410941215,-1.3413635071975416,-0.9183890125102777,0.059860309554571056,2.4878077887983987,1.629279085842692,-0.06345706635184116,0.9951231155193595,0.9316660491675184,0.9183890125102777,-0.12331737590641222,-1.4926846732790393,-0.6976130366751738,-2.275374902503114,0.1483082268637377,6.163722918908826,4.03665624326945,-0.15721945079546382,2.4654891675635304,2.308269716768067,2.275374902503114,-0.3055276776592015,-3.698233751345296,-1.7283865265013836
0.1121,0.19949204422002242,0.8879,0.8005079557799776,2.5122137062435574,2.8293881138006047,2.727112673679996,0.7795900465657667,26.511548069993932,-0.03970373060502791,-1.350206261778495,-0.9241257402915468,0.06051576389001446,2.506333611712671,1.6427236353111385,-0.06415190420958598,1.0025334446850687,0.9383815404754827,0.9241257402915468,-0.12466766809960045,-1.5038001670276022,-0.7043420948356558,-2.2895880586256085,0.1499321621725109,6.209621979038186,4.069966082585088,-0.15894096161635238,2.4838487916152747,2.3249078299989225,2.2895880586256085,-0.3088731237888633,-3.725773187422911,-1.745058252586166
0.1131,0.20096238799462188,0.8869,0.7990376120053782,2.5346241764152215,2.8578466303024257,2.753657369178019,0.7768557736040836,26.418563546423535,-0.039962423786857465,-1.3590036505543859,-0.9298253510970895,0.06116890817877426,2.5248063885968794,1.6561499456785642,-0.06484429321955935,1.0099225554387519,0.9450782622191926,0.9298253510970895,-0.1260132013983336,-1.5148838331581276,-0.7110716834593717,-2.3037092547683184,0.15155037417430212,6.255389613808749,4.103230733214732,-0.16065640524057012,2.5021558455234993,2.341499440282929,2.3037092547683184,-0.31220677941487224,-3.7532337682852495,-1.7617312929318032
0.11410000000000001,0.20242853661033408,0.8859,0.7975714633896659,2.5570346465868856,2.8863693944992495,2.780246804039683,0.7741326609144089,26.325958550643573,-0.040219790755421085,-1.3677559387458018,-0.9354880431214639,0.061819685870008176,2.5432264592803633,1.6695581020289074,-0.06553417343301285,1.0172905837121453,0.9517564102791325,0.9354880431214639,-0.127353859303021,-1.525935875568218,-0.717801691749775,-2.3177389819725316,0.15316272276032789,6.301026665172167,4.136450405959964,-0.1623656331407765,2.520410666068867,2.3580450329280906,2.3177389819725316,-0.3155283559011044,-3.7806159991033,-1.7784053730318727
